id,id_orig,id_target,name_orig,name_target
4791,31,2331,enterobacteriaceae,enterobacteriaceae incertae sedis
4792,2330,2331,"ant, tsetse, mealybug, aphid, etc. endosymbionts",enterobacteriaceae incertae sedis
4793,553,2332,burkholderia,burkholderia glumae
4794,104,2333,chlamydia,chlamydia pecorum
4795,2335,2334,leclercia,leclercia adecarboxylata
4796,31,2335,enterobacteriaceae,leclercia
4797,2334,2335,leclercia adecarboxylata,leclercia
4798,2337,2336,ewingella,ewingella americana
4799,239,2337,yersiniaceae,ewingella
4800,2336,2337,ewingella americana,ewingella
4801,1014,2338,raoultella,raoultella planticola
4802,1057,2339,nocardia,nocardia transvalensis
4803,1089,2340,brachybacterium,brachybacterium nesterenkovii
4804,2117,2341,rhodanobacter,rhodanobacter terrae
4805,50,2342,lactobacillus,lactobacillus amylolyticus
4806,1738,2343,erysipelothrix,erysipelothrix rhusiopathiae
4807,2345,2344,ignatzschineria,ignatzschineria indica
4808,2803,2345,ignatzschineria larvae,ignatzschineria
4809,2344,2345,ignatzschineria indica,ignatzschineria
4810,1115,2346,rhizobium,rhizobium rhizogenes
4811,295,2347,vibrio,vibrio splendidus
4812,896,2348,actinomadura,actinomadura madurae
4813,100,2349,acinetobacter,acinetobacter bereziniae
4814,320,2351,corynebacterium,corynebacterium camporealensis
4815,35,2352,streptococcus,streptococcus azizii
4816,35,2353,streptococcus,streptococcus caballi
4817,320,2354,corynebacterium,corynebacterium pseudotuberculosis
4818,857,2355,bartonella spp,bartonella australis
4819,930,2356,pseudomallei group,burkholderia singularis
4820,320,2358,corynebacterium,corynebacterium aurimucosum
4821,314,2359,helicobacter,helicobacter pullorum
4822,83,2361,erysipelotrichaceae,merdibacter
4823,2363,2362,nitrosomonas,nitrosomonas eutropha
4824,2364,2363,nitrosomonadaceae,nitrosomonas
4825,2362,2363,nitrosomonas eutropha,nitrosomonas
4826,3057,2364,nitrosospira,nitrosomonadaceae
4827,980,2364,nitrosomonadales,nitrosomonadaceae
4828,2363,2364,nitrosomonas,nitrosomonadaceae
4829,336,2365,nitrobacteraceae,nitrobacter
4830,3072,2366,photorhabdus luminescens,photorhabdus
4831,2574,2366,photorhabdus tasmaniensis,photorhabdus
4832,87,2366,morganellaceae,photorhabdus
4833,350,2367,vibrio harveyi group,vibrio owensii
4834,145,2368,campylobacter,campylobacter sputorum
4835,1799,2369,mitsuokella,mitsuokella multacida
4836,2372,2371,pseudoroseomonas,roseomonas cervicalis
4837,219,2372,acetobacteraceae,pseudoroseomonas
4838,2371,2372,roseomonas cervicalis,pseudoroseomonas
4839,2374,2373,rickettsia sibirica subgroup,rickettsia sibirica
4840,1088,2374,spotted fever group,rickettsia sibirica subgroup
4841,2373,2374,rickettsia sibirica,rickettsia sibirica subgroup
4842,387,2375,carnobacteriaceae,trichococcus
4843,886,2376,xanthobacteraceae,mezorhizobium
4844,373,2377,treponema,treponema putidum
4845,213,2378,enterobacter cloacae complex,enterobacter kobei
4846,35,2379,streptococcus,streptococcus pluranimalium
4847,140,2381,pseudomonas,pseudomonas entomophila
4848,1136,2382,erwinia carotovora,erwinia carotovora carotovora
4849,544,2383,ery streptococcus dysgalactiae,streptococcus equisimilis
4850,2385,2384,crossiella,crossiella equi
4851,807,2385,pseudonocardiaceae,crossiella
4852,2384,2385,crossiella equi,crossiella
4853,1956,2387,amycolatopsis,amycolatopsis kentuckyensis
4854,1956,2388,amycolatopsis,amycolatopsis lexingtonensis
4855,1956,2389,amycolatopsis,amycolatopsis pretoriensis
4856,2391,2390,snodgrassella,snodgrassella alvi
4857,117,2391,neisseriaceae,snodgrassella
4858,2390,2391,snodgrassella alvi,snodgrassella
4859,77,2393,prevotella,prevotella pectinovora
4860,90,2394,escherichia coli,coli o101
4861,255,2395,parabacteroides,parabacteroides gordonii
4862,1158,2396,cronobacter,cronobacter muytjensii
4863,544,2397,ery streptococcus dysgalactiae,streptococcus dysgalactiae subsp.
4864,100,2398,acinetobacter,acinetobacter baylyi
4865,1088,2400,spotted fever group,rickettsia conorii
4866,1316,2401,eubacteriales family xiii. incertae sedis,eubacterium minutum
4867,2404,2403,unclassified gardnerella,gardnerella sp
4868,1840,2404,gardnerella species,unclassified gardnerella
4869,225,2404,gardnerella,unclassified gardnerella
4870,2403,2404,gardnerella sp,unclassified gardnerella
4871,2406,2405,unclassified atopobium,atopobium sp
4872,318,2406,atopobium,unclassified atopobium
4873,2405,2406,atopobium sp,unclassified atopobium
4874,461,2407,oribacterium,oribacterium sinus
4875,1693,2409,rickettsiella,rickettsiella viridis
4876,196,2410,shewanella,shewanella algae
4877,2412,2411,cedecea,cedecea davisae
4878,31,2412,enterobacteriaceae,cedecea
4879,2411,2412,cedecea davisae,cedecea
4880,2414,2413,yokenella,yokenella regensburguei
4881,31,2414,enterobacteriaceae,yokenella
4882,2413,2414,yokenella regensburguei,yokenella
4883,1751,2415,paenarthrobacter,arthrobacter nitroguajacolicus
4884,1495,2416,elizabethkingia,elizabethkingia anophelis
4885,575,2417,phocaeicola,bacteroides sartorii
4886,2138,2418,actinobaculum,actinobaculum massiliense
4887,1987,2419,jonquetella,jonquetella anthropi
4888,2421,2420,auritidibacter,auritidibacter ignavus
4889,186,2421,micrococcaceae,auritidibacter
4890,2420,2421,auritidibacter ignavus,auritidibacter
4891,271,2422,porphyromonas,porphyromonas cangingivalis
4892,344,2423,eggerthellaceae,asaccharobacter
4893,828,2425,peptoniphilus ↓,peptoniphilus indolicus
4894,2427,2426,alkalihalobacillus,bacillus alcalophilus
4895,302,2427,bacillaceae,alkalihalobacillus
4896,2426,2427,bacillus alcalophilus,alkalihalobacillus
4897,42,2428,microbacterium,microbacterium barkeri
4898,1089,2429,brachybacterium,brachybacterium muris
4899,852,2431,stappiaceae,roseibium
4900,2433,2432,robbsia andropogonis,robbsia
4901,554,2432,burkholderiaceae,robbsia
4902,2432,2433,robbsia,robbsia andropogonis
4903,1047,2434,flavobacterium,flavobacterium columnare
4904,2437,2436,acidipropionibacterium,propionibacterium acidipropionici
4905,3036,2437,propionibacterium jensenii,acidipropionibacterium
4906,470,2437,propionibacteriaceae,acidipropionibacterium
4907,2436,2437,propionibacterium acidipropionici,acidipropionibacterium
4908,1128,2438,leuconostoc mesenteroides,leuconostoc cremoris
4909,2645,2442,clavibacter michiganensis,clavibacter
4910,43,2442,microbacteriaceae,clavibacter
4911,24,2443,brucella,ochrobactrum intermedium
4912,2125,2444,lysinibacillus,lysinibacillus sphaericus
4913,950,2445,paenibacillus,paenibacillus macerans
4914,835,2446,eisenbergiella,eisenbergiella tayi
4915,2868,2447,ornithobacterium rhinotracheale,ornithobacterium
4916,567,2447,weeksellaceae,ornithobacterium
4917,145,2448,campylobacter,campylobacter hepaticus
4918,2450,2449,lonsdalea,lonsdalea britannica
4919,1138,2450,pectobacteriaceae,lonsdalea
4920,2449,2450,lonsdalea britannica,lonsdalea
4921,1204,2451,xanthomonas,xanthomonas campestris
4922,324,2453,unclassified streptococcus,streptococcus 45
4923,3231,2454,wigglesworthia glossinidia,wigglesworthia
4924,201,2454,erwiniaceae,wigglesworthia
4925,407,2456,unclassified lactobacillus,lactobacillus asf360
4926,59,2457,ruminococcaceae,angelakisella
4927,589,2458,sphingomonadaceae,blastomonas
4928,407,2459,unclassified lactobacillus,lactobacillus l01
4929,77,2460,prevotella,prevotella massiliensis
4930,223,2461,lactococccus,streptococcus plantarum
4931,223,2462,lactococccus,streptococcus cremoris
4932,1305,2465,bordetella,bordetella bronchialis
4933,296,2467,vibrionaceae,catenococcus
4934,560,2468,caulobacter,caulobacter crescentus
4935,1463,2469,sporosarcina,bacillus pasteurii
4936,2471,2470,sporolactobacillaceae,sporolactobacillus
4937,176,2471,bacillales,sporolactobacillaceae
4938,2470,2471,sporolactobacillus,sporolactobacillaceae
4939,43,2473,microbacteriaceae,salinibacterium
4940,35,2474,streptococcus,streptococcus parauberis
4941,190,2476,lachnospiraceae,sporobacterium
4942,1967,2477,intrasporangiaceae,janibacter
4943,178,2478,methylobacterium,methylobacterium komagatae
4944,2480,2479,methylocapsa,methylocapsa palsarum
4945,2481,2480,beijerinckiaceae,methylocapsa
4946,2479,2480,methylocapsa palsarum,methylocapsa
4947,27,2481,hyphomicrobiales,beijerinckiaceae
4948,2480,2481,methylocapsa,beijerinckiaceae
4949,2483,2482,geobacteraceae,geobacter
4950,2482,2483,geobacter,geobacteraceae
4951,2485,2484,sinorhizobium/ensifer group,sinorhizobium
4952,1085,2485,rhizobiaceae,sinorhizobium/ensifer group
4953,2484,2485,sinorhizobium,sinorhizobium/ensifer group
4954,842,2486,schaalia,turicensis
4955,759,2488,eubacteriales incertae sedis,bacteroides pectinophilus
4956,272,2489,porphyromonadaceae,sanguibacteroides
4957,232,2490,coriobacteriaceae,enorma
4958,2039,2491,acholeplasma,acholeplasma laidlawii
4959,950,2492,paenibacillus,paenibacillus thiaminolyticus
4960,950,2493,paenibacillus,paenibacillus popilliae
4961,2496,2495,bryobacteraceae,bryobacter
4962,2875,2496,paludibaculum,bryobacteraceae
4963,2497,2496,bryobacterales,bryobacteraceae
4964,2495,2496,bryobacter,bryobacteraceae
4965,3237,2497,solibacteraceae,bryobacterales
4966,2496,2497,bryobacteraceae,bryobacterales
4967,190,2498,lachnospiraceae,murimonas
4968,1064,2499,deinococcus thermus,deinococcus radiodurans
4969,112,2500,mycobacterium,mycobacterium lepromatosis
4970,1057,2501,nocardia,nocardia asiatica
4971,744,2502,subdoligranulum,subdoligranulum variabile
4972,2205,2503,mycobacteroides,mycobacterium chelonae
4973,2505,2504,xenohaliotis,xenohaliotis californiensis
4974,716,2505,anaplasmataceae,xenohaliotis
4975,2504,2505,xenohaliotis californiensis,xenohaliotis
4976,2508,2507,devosiaceae,genus devosia
4977,2550,2508,pelagibacterium,devosiaceae
4978,27,2508,hyphomicrobiales,devosiaceae
4979,2507,2508,genus devosia,devosiaceae
4980,2014,2509,cellulomonadaceae,cellulomonas
4981,588,2510,sphingomonas,sphingomonas yabuuchiae
4982,314,2511,helicobacter,helicobacter japonicum
4983,295,2512,vibrio,vibrio coralliilyticus
4984,2514,2513,gammaproteobacteria incertae sedis,sedimenticola
4985,33,2514,gammaproteobacteria,gammaproteobacteria incertae sedis
4986,2513,2514,sedimenticola,gammaproteobacteria incertae sedis
4987,26,2515,brucellaceae,pseudochrobactrum
4988,314,2516,helicobacter,helicobacter mastomyrinus
4989,2518,2517,cytobacillus,cytobacillus oceanisediminis
4990,2663,2518,bacillus firmus,cytobacillus
4991,302,2518,bacillaceae,cytobacillus
4992,2517,2518,cytobacillus oceanisediminis,cytobacillus
4993,662,2521,sphingobium,sphingobium japonicum
4994,1695,2522,ruthenibacterium,ruthenibacterium lactatiformans
4995,1357,2523,bergeyella,bergeyella zoohelcum
4996,2957,2524,ktedonobacterales,ktedonobacteria
4997,42,2525,microbacterium,microbacterium flavescens
4998,1967,2526,intrasporangiaceae,humibacillus
4999,152,2528,enterococcus,enterococcus lactis
5000,2530,2529,mycobacterium simiae complex,mycobacterium genavense
5001,3190,2530,mycobacterium shigaense,mycobacterium simiae complex
5002,2784,2530,mycobacterium lentiflavum,mycobacterium simiae complex
5003,112,2530,mycobacterium,mycobacterium simiae complex
5004,2529,2530,mycobacterium genavense,mycobacterium simiae complex
5005,2532,2531,buttiauxella,buttiauxella ferragutiae
5006,31,2532,enterobacteriaceae,buttiauxella
5007,2531,2532,buttiauxella ferragutiae,buttiauxella
5008,2534,2533,tatumella,tatumella ptyseos
5009,201,2534,erwiniaceae,tatumella
5010,2533,2534,tatumella ptyseos,tatumella
5011,1257,2535,roseobacteraceae,ruegeria
5012,2537,2536,unclassified methylococcaceae,methylococcaceae bacterium
5013,1566,2537,methylococcaceae,unclassified methylococcaceae
5014,2536,2537,methylococcaceae bacterium,unclassified methylococcaceae
5015,2544,2539,natranaerovirga pectinivora,natranaerovirga
5016,759,2539,eubacteriales incertae sedis,natranaerovirga
5017,2545,2540,vallitalea pronyensis,vallitalea
5018,2541,2540,vallitaleaceae,vallitalea
5019,2540,2541,vallitalea,vallitaleaceae
5020,728,2542,romboutsia,romboutsia sedimentorum
5021,1073,2543,anaerobacterium,anaerobacterium chartisolvens
5022,2539,2544,natranaerovirga,natranaerovirga pectinivora
5023,2540,2545,vallitalea,vallitalea pronyensis
5024,2547,2546,oceanospirillaceae,marinomonas
5025,979,2547,oceanospirillales,oceanospirillaceae
5026,2546,2547,marinomonas,oceanospirillaceae
5027,197,2548,shewanellaceae,psychrobium
5028,295,2549,vibrio,vibrio aestuarianus
5029,2508,2550,devosiaceae,pelagibacterium
5030,2552,2551,neoehrlichia,neoehrlichia mikurensis
5031,716,2552,anaplasmataceae,neoehrlichia
5032,2551,2552,neoehrlichia mikurensis,neoehrlichia
5033,2554,2553,pseudomonas chlororaphis group,pseudomonas fragi
5034,3423,2554,pseudomonas protegens,pseudomonas chlororaphis group
5035,140,2554,pseudomonas,pseudomonas chlororaphis group
5036,2553,2554,pseudomonas fragi,pseudomonas chlororaphis group
5037,462,2555,streptococcus oralis,streptococcus tigurinus
5038,950,2556,paenibacillus,paenibacillus vulneris
5039,1057,2557,nocardia,nocardia amikacinitolerans
5040,2559,2558,pseudostreptobacillus,streptobacillus hongkongensis
5041,389,2559,leptotrichiaceae,pseudostreptobacillus
5042,2558,2559,streptobacillus hongkongensis,pseudostreptobacillus
5043,828,2560,peptoniphilus ↓,peptoniphilus duerdenii
5044,318,2561,atopobium,atopobium deltae
5045,587,2562,actinotignum,actinotignum sanguinis
5046,780,2563,leptospira spp,leptospira mayottensis
5047,426,2564,achromobacter,achromobacter dolens
5048,820,2565,gordonibacter,gordonibacter pamelaeae
5049,2567,2566,anaerosinus,anaerosinus glycerini
5050,2568,2567,sporomusaceae,anaerosinus
5051,2566,2567,anaerosinus glycerini,anaerosinus
5052,162,2568,selenomonadales,sporomusaceae
5053,2567,2568,anaerosinus,sporomusaceae
5054,2680,2569,allobaculum stercoricanis,allobaculum
5055,83,2569,erysipelotrichaceae,allobaculum
5056,78,2570,prevotellaceae,marseilla
5057,373,2571,treponema,treponema saccharophilum
5058,305,2572,1 listeria,listeria ivanovii
5059,461,2573,oribacterium,oribacterium parvum
5060,2366,2574,photorhabdus,photorhabdus tasmaniensis
5061,1088,2576,spotted fever group,rickettsia helvetica
5062,499,2578,sphingobacteriaceae,mucilaginibacter
5063,1468,2579,ramlibacter,ramlibacter tataouinensis
5064,565,2580,chryseobacterium,chryseobacterium massiliae
5065,387,2581,carnobacteriaceae,lacticigenium
5066,2583,2582,pluralibacter,pluralibacter gergoviae
5067,2977,2583,enterobacter lignolyticus,pluralibacter
5068,31,2583,enterobacteriaceae,pluralibacter
5069,2582,2583,pluralibacter gergoviae,pluralibacter
5070,1618,2584,arthrobacter,arthrobacter woluwensis
5071,211,2585,pseudomonas putida group,pseudomonas oryzihabitans
5072,266,2587,xanthomonadaceae,vulcaniibacterium
5073,1204,2588,xanthomonas,xanthomonas arboricola
5074,2590,2589,ruminobacter,ruminobacter amylophilus
5075,872,2590,succinivibrionaceae,ruminobacter
5076,2589,2590,ruminobacter amylophilus,ruminobacter
5077,2592,2591,priestia,bacillus megaterium
5078,3147,2592,bacillus flexus,priestia
5079,302,2592,bacillaceae,priestia
5080,2591,2592,bacillus megaterium,priestia
5081,2594,2593,regiella,regiella insecticola
5082,2329,2594,aphid secondary symbionts,regiella
5083,2593,2594,regiella insecticola,regiella
5084,83,2595,erysipelotrichaceae,longicatena
5085,3020,2596,enhydrobacter aerosaccus,enhydrobacter
5086,2597,2596,hyphomicrobiales incertae sedis,enhydrobacter
5087,27,2597,hyphomicrobiales,hyphomicrobiales incertae sedis
5088,2596,2597,enhydrobacter,hyphomicrobiales incertae sedis
5089,707,2598,selenomonas,selenomonas infelix
5090,35,2599,streptococcus,streptococcus lactarius
5091,52,2600,bifidobacteria,bifidobacterium boum
5092,567,2601,weeksellaceae,neisseria weeksellaceae
5093,72,2602,fusobacterium,fusobacterium gastrosuis
5094,2605,2604,terrabacter,terrabacter tumescens
5095,1967,2605,intrasporangiaceae,terrabacter
5096,2604,2605,terrabacter tumescens,terrabacter
5097,466,2606,anaerococcus,anaerococcus murdochii
5098,302,2607,bacillaceae,aeribacillus
5099,2609,2608,acetoanaerobium,clostridium sticklandii
5100,2608,2609,clostridium sticklandii,acetoanaerobium
5101,2611,2610,unclassified xanthomonas,xanthomonas leaf131
5102,1204,2611,xanthomonas,unclassified xanthomonas
5103,2610,2611,xanthomonas leaf131,unclassified xanthomonas
5104,24,2612,brucella,brucella microti
5105,271,2613,porphyromonas,porphyromonas bennonis
5106,127,2614,brachyspira,brachyspira hampsonii
5107,825,2615,metamycoplasma,mycoplasma sualvi
5108,140,2616,pseudomonas,pseudomonas guguanensis
5109,686,2617,oscillibacter,oscillibacter valericigenes
5110,2619,2618,streptomyces violaceusniger group,streptomyces rhizosphaericus
5111,691,2619,streptomyces,streptomyces violaceusniger group
5112,2618,2619,streptomyces rhizosphaericus,streptomyces violaceusniger group
5113,1857,2621,cloacibacillus,cloacibacillus porcorum
5114,281,2622,legionella,legionella longbeachae
5115,2626,2625,verticiella,verticiella sediminum
5116,424,2626,alcaligenaceae,verticiella
5117,2625,2626,verticiella sediminum,verticiella
5118,1650,2627,undibacterium,undibacterium pigrum
5119,35,2628,streptococcus,streptococcus pseudopneumoniae
5120,388,2629,leptotrichia,leptotrichia hongkongensis
5121,691,2630,streptomyces,streptomyces avermitilis
5122,691,2631,streptomyces,streptomyces xiamenensis
5123,706,2632,planococcaceae,planomicrobium
5124,2634,2633,inquilinus,inquilinus limosus
5125,1250,2634,rhodospirillaceae,inquilinus
5126,2633,2634,inquilinus limosus,inquilinus
5127,2636,2635,tsukamurella,tsukamurella pulmonis
5128,3403,2636,tsukamurella hongkongensis,tsukamurella
5129,3305,2636,rhodococcus aurantiacus,tsukamurella
5130,2637,2636,tsukamurellaceae,tsukamurella
5131,2635,2636,tsukamurella pulmonis,tsukamurella
5132,114,2637,mycobacteriales,tsukamurellaceae
5133,2636,2637,tsukamurella,tsukamurellaceae
5134,178,2638,methylobacterium,methylobacterium mesophilicum
5135,2640,2639,lentzea,lentzea albidocapillata
5136,807,2640,pseudonocardiaceae,lentzea
5137,2639,2640,lentzea albidocapillata,lentzea
5138,2642,2641,necropsobacter,necropsobacter rosorum
5139,170,2642,pasteurellaceae,necropsobacter
5140,2641,2642,necropsobacter rosorum,necropsobacter
5141,2644,2643,pseudarthrobacter,arthrobacter scleromae
5142,186,2644,micrococcaceae,pseudarthrobacter
5143,2643,2644,arthrobacter scleromae,pseudarthrobacter
5144,2442,2645,clavibacter,clavibacter michiganensis
5145,2647,2646,dakarella,dakarella massiliensis
5146,156,2647,sutterellaceae,dakarella
5147,2646,2647,dakarella massiliensis,dakarella
5148,2649,2648,simonsiella,simonsiella muelleri
5149,117,2649,neisseriaceae,simonsiella
5150,2648,2649,simonsiella muelleri,simonsiella
5151,2651,2650,entomoplasmataceae,mesoplasma
5152,1385,2651,entomoplasmatales,entomoplasmataceae
5153,2650,2651,mesoplasma,entomoplasmataceae
5154,324,2652,unclassified streptococcus,streptococcus a12
5155,1321,2653,borreliella,borrelia garinii
5156,875,2654,borrelia,borrelia hermsii
5157,875,2655,borrelia,borrelia parkeri
5158,875,2656,borrelia,borrelia turicatae
5159,29,2657,klebsiella,klebsiella sp
5160,2659,2658,boseaceae,bosea
5161,27,2659,hyphomicrobiales,boseaceae
5162,2658,2659,bosea,boseaceae
5163,352,2660,lachnoclostridium,clostridium hylemonae
5164,1877,2661,leucobacter,leucobacter musarum
5165,266,2662,xanthomonadaceae,thermomonas
5166,2518,2663,cytobacillus,bacillus firmus
5167,2666,2665,defluviitalea,defluviitalea saccharophila
5168,1592,2666,defluviitaleaceae,defluviitalea
5169,2665,2666,defluviitalea saccharophila,defluviitalea
5170,1309,2667,helcococcus,helcococcus ovis
5171,1566,2668,methylococcaceae,methylobacter
5172,2671,2670,desulfotomaculaceae,desulfotomaculum
5173,19,2671,eubacteriales,desulfotomaculaceae
5174,2670,2671,desulfotomaculum,desulfotomaculaceae
5175,827,2672,pseudomonas fluorescens group,pseudomonas mandelii
5176,2674,2673,eubacteriales family xii. incertae sedis,fusibacter genus
5177,759,2674,eubacteriales incertae sedis,eubacteriales family xii. incertae sedis
5178,2673,2674,fusibacter genus,eubacteriales family xii. incertae sedis
5179,2676,2675,frischella,frischella perrara
5180,347,2676,orbaceae,frischella
5181,2675,2676,frischella perrara,frischella
5182,669,2677,mycolicibacterium,mycobacterium neoaurum
5183,314,2678,helicobacter,helicobacter apodemus
5184,314,2679,helicobacter,helicobacter mesocricetorum
5185,2569,2680,allobaculum,allobaculum stercoricanis
5186,122,2682,megasphaera,megasphaera type
5187,554,2683,burkholderiaceae,limnobacter
5188,960,2684,citrobacter freundii complex,citrobacter youngae
5189,213,2685,enterobacter cloacae complex,enterobacter cancerogenus
5190,86,2686,proteus,proteus penneri
5191,893,2687,cupriavidus,cupriavidus taiwanensis
5192,178,2688,methylobacterium,methylobacterium organophilum
5193,1627,2689,pyramidobacter,pyramidobacter piscolens
5194,100,2690,acinetobacter,acinetobacter ursingii
5195,1089,2691,brachybacterium,brachybacterium conglomeratum
5196,2693,2692,unclassified fusobacterium,fusobacterium sp. fusobacterium
5197,72,2693,fusobacterium,unclassified fusobacterium
5198,2692,2693,fusobacterium sp. fusobacterium,unclassified fusobacterium
5199,87,2694,morganellaceae,xenorhabdus
5200,66,2695,bacteroides,bacteroides cellulosilyticus
5201,140,2697,pseudomonas,pseudomonas tropicalis
5202,2314,2698,polynucleobacter,polynucleobacter necessarius
5203,2700,2699,arabiibacter,arabia massiliensis
5204,344,2700,eggerthellaceae,arabiibacter
5205,2699,2700,arabia massiliensis,arabiibacter
5206,1956,2701,amycolatopsis,amycolatopsis orientalis
5207,271,2702,porphyromonas,porphyromonas macacae
5208,514,2703,delftia,delftia tsuruhatensis
5209,2705,2704,thermoanaerobacterium,thermoanaerobacterium thermosaccharolyticum
5210,2062,2705,thermoanaerobacteraceae,thermoanaerobacterium
5211,2704,2705,thermoanaerobacterium thermosaccharolyticum,thermoanaerobacterium
5212,284,2706,thermus,thermus scotoductus
5213,2708,2707,unclassified staphylococcus,staphylococcus 1
5214,3425,2708,staphylococcus 12,unclassified staphylococcus
5215,3374,2708,staphylococcus sp,unclassified staphylococcus
5216,3090,2708,staphylococcus s,unclassified staphylococcus
5217,2707,2708,staphylococcus 1,unclassified staphylococcus
5218,24,2709,brucella,ochrobactrum cytisi
5219,2712,2711,parolsenella,parolsenella catena
5220,251,2712,atopobiaceae,parolsenella
5221,2711,2712,parolsenella catena,parolsenella
5222,1421,2713,pseudoalteromonas spp,pseudoalteromonas piratica
5223,320,2714,corynebacterium,corynebacterium afermentans
5224,1257,2716,roseobacteraceae,nautella
5225,320,2720,corynebacterium,corynebacterium macginleyi
5226,219,2721,acetobacteraceae,neoasaia
5227,2723,2722,myxococcus,myxococcus fulvus
5228,2724,2723,myxococcaceae,myxococcus
5229,2722,2723,myxococcus fulvus,myxococcus
5230,3,2724,cystobacterineae,myxococcaceae
5231,2723,2724,myxococcus,myxococcaceae
5232,1520,2726,mycoplasmopsis,mycoplasma synoviae
5233,2328,2729,hamiltonella,hamiltonella defensa
5234,1234,2730,trueperella,trueperella abortisuis
5235,52,2731,bifidobacteria,bifidobacterium angulatum
5236,565,2732,chryseobacterium,chryseobacterium indologenes
5237,350,2733,vibrio harveyi group,vibrio campbellii
5238,3182,2734,vagococcus fluvialis,vagococcus
5239,153,2734,enterococcaceae,vagococcus
5240,1399,2735,kluyvera,kluyvera ascorbata
5241,691,2736,streptomyces,streptomyces toxytricini
5242,691,2737,streptomyces,streptomyces lividus
5243,302,2738,bacillaceae,psychrobacillus
5244,35,2739,streptococcus,streptococcus hyointestinalis
5245,857,2740,bartonella spp,bartonella clarridgeiae
5246,2864,2741,rhodopseudomonas palustris,rhodobacillus coli
5247,336,2741,nitrobacteraceae,rhodobacillus coli
5248,1321,2742,borreliella,borrelia mayonii
5249,1307,2744,avibacterium,avibacterium gallinarum
5250,827,2745,pseudomonas fluorescens group,pseudomonas brenneri ****
5251,140,2746,pseudomonas,pseudomonas luteola
5252,2748,2747,taylorella,taylorella equigenitalis
5253,424,2748,alcaligenaceae,taylorella
5254,2747,2748,taylorella equigenitalis,taylorella
5255,1520,2749,mycoplasmopsis,mycoplasma equigenitalium
5256,883,2750,acetobacter,acetobacter pasteurianus
5257,1551,2751,dysgonomonas species,dysgonomonas wimpennyi
5258,532,2752,hathewaya,clostridium limosum
5259,1088,2754,spotted fever group,rickettsia japonica
5260,1319,2755,phaeobacter,phaeobacter inhibens
5261,909,2757,aeromonas,aeromonas taiwanensis
5262,2759,2758,simiduia,simiduia agarivorans
5263,562,2759,cellvibrionaceae,simiduia
5264,2758,2759,simiduia agarivorans,simiduia
5265,1443,2760,photobacterium species,photobacterium angustum
5266,2762,2761,centipeda,centipeda periodontii
5267,161,2762,selenomonadaceae,centipeda
5268,2761,2762,centipeda periodontii,centipeda
5269,2805,2763,wohlfahrtiimonas chitiniclastica,wohlfahrtiimonas
5270,2765,2764,paraglaciecola,glaciecola polaris
5271,1912,2765,alteromonadaceae,paraglaciecola
5272,2764,2765,glaciecola polaris,paraglaciecola
5273,2768,2767,reyranellaceae,reyranella
5274,27,2768,hyphomicrobiales,reyranellaceae
5275,2767,2768,reyranella,reyranellaceae
5276,895,2769,paraburkholderia,burkholderia phytofirmans
5277,219,2770,acetobacteraceae,acidiphilium
5278,781,2771,leptospiraceae,leptonema
5279,2773,2772,desulfobacteraceae,desulfocella
5280,1855,2773,desulfobacterales,desulfobacteraceae
5281,2772,2773,desulfocella,desulfobacteraceae
5282,554,2774,burkholderiaceae,caballeronia
5283,35,2775,streptococcus,streptococcus canis
5284,2777,2776,murdochiella,murdochiella asaccharolytica
5285,368,2777,peptoniphilaceae,murdochiella
5286,2776,2777,murdochiella asaccharolytica,murdochiella
5287,211,2778,pseudomonas putida group,pseudomonas monteilii
5288,464,2779,leuconostoc pediococcus,leuconostoc pseudomesenteroides
5289,77,2781,prevotella,prevotella corporis
5290,186,2783,micrococcaceae,yaniella
5291,2530,2784,mycobacterium simiae complex,mycobacterium lentiflavum
5292,42,2785,microbacterium,microbacterium imperiale
5293,2787,2786,terribacillus,terribacillus saccharophilus
5294,302,2787,bacillaceae,terribacillus
5295,2786,2787,terribacillus saccharophilus,terribacillus
5296,2789,2788,streptomyces anulatus subgroup,streptomyces anulatus
5297,2790,2789,streptomyces griseus group,streptomyces anulatus subgroup
5298,2788,2789,streptomyces anulatus,streptomyces anulatus subgroup
5299,3269,2790,streptomyces griseus subgroup,streptomyces griseus group
5300,691,2790,streptomyces,streptomyces griseus group
5301,2789,2790,streptomyces anulatus subgroup,streptomyces griseus group
5302,857,2791,bartonella spp,bartonella bacilliformis
5303,857,2792,bartonella spp,bartonella grahamii
5304,59,2793,ruminococcaceae,fastidiosipila
5305,2795,2794,belli group,rickettsia bellii
5306,926,2795,rickettsia spp,belli group
5307,2794,2795,rickettsia bellii,belli group
5308,1090,2796,dermabacteraceae,dermabacter
5309,588,2797,sphingomonas,sphingomonas koreensis
5310,273,2798,capnocytophaga,capnocytophaga cynodegmi canine
5311,842,2799,schaalia,actinomyces canis
5312,116,2800,neisseria,neisseria weaveri canine
5313,116,2801,neisseria,neisseria zoodegmatis
5314,848,2802,carnobacterium,carnobacterium maltaromaticum
5315,2345,2803,ignatzschineria,ignatzschineria larvae
5316,1464,2804,myroides,myroides odoratimimus
5317,2763,2805,wohlfahrtiimonas,wohlfahrtiimonas chitiniclastica
5318,2807,2806,unclassified haemophilus,haemophilus sp
5319,169,2807,haemophilus,unclassified haemophilus
